id,type,name,latitude,longitude
2249,bus_stop,Ясли,56.8695698,60.7346125
2250,bus_stop,Ясли,56.8699926,60.7341018
2251,bus_stop,Академический микрорайон,56.7927684,60.5220552
2252,bus_stop,Академический микрорайон,56.7929169,60.520932
2253,bus_stop,Академический микрорайон,56.7934768,60.5222676
2254,bus_stop,Барвинка,56.784652,60.5370219
2255,bus_stop,Барвинка,56.7850318,60.5360033
2256,bus_stop,Бардина,56.8036691,60.5635313
2257,bus_stop,Бардина,56.8047882,60.5605713
2258,bus_stop,Павла Шаманова,56.7898233,60.5155326
2259,bus_stop,Горбольница № 6,56.807155,60.5429324
2260,bus_stop,Двинская,56.7880126,60.53065
2261,bus_stop,Двинская,56.7880864,60.5296043
2262,bus_stop,Двинская,56.7887434,60.529659
2263,bus_stop,Микрохирургия глаза,56.8091647,60.5489613
2264,bus_stop,Микрохирургия глаза,56.8093166,60.5485634
2265,bus_stop,Решетникова,56.7992571,60.5752255
2266,bus_stop,Решетникова,56.7998211,60.5737346
2267,bus_stop,Чкалова,56.801891,60.5683014
2268,bus_stop,Чкалова,56.8025262,60.56662
2269,bus_stop,Чкалова/Краснолесья,56.7827979,60.5400454
2270,bus_stop,Ясная,56.8063421,60.5563894
2271,bus_stop,Ясная,56.8064955,60.555984
2272,bus_stop,Чапаевская,56.8093751,60.718397
2273,bus_stop,Екатеринбург-Пассажирский,56.8588477,60.6058692
2274,bus_stop,Екатеринбург-Пассажирский,56.8589736,60.6058617
2275,bus_stop,Екатеринбург-Пассажирский,56.8591322,60.6058522
2276,bus_stop,Екатеринбург-Пассажирский,56.8591788,60.6058494
2277,bus_stop,Екатеринбург-Пассажирский,56.859298,60.6058423
2278,bus_stop,Екатеринбург-Пассажирский,56.8593494,60.6058392
2279,bus_stop,Екатеринбург-Пассажирский,56.8598836,60.6039776
2280,bus_stop,Посёлок Широкая речка (поворот),56.6727288,60.4662186
2281,bus_stop,Посёлок Широкая Речка (поворот),56.6728745,60.466597
2282,bus_stop,Зелёный бор,56.7129933,60.5125033
2283,bus_stop,Посёлок Полеводство,56.704686,60.5601803
2284,bus_stop,Посёлок Полеводство,56.7044402,60.5596424
2285,bus_stop,"Сад ""Родничок""",56.7085392,60.5686547
2286,bus_stop,Сады,56.738308,60.5993689
2287,bus_stop,Сады,56.738437,60.5994855
2288,bus_stop,Ангарская,56.8884044,60.5033514
2289,bus_stop,Ангарская,56.8885212,60.5035204
2290,bus_stop,Белякова,56.8923853,60.4882159
2291,bus_stop,Билимбаевская,56.8816163,60.517531
2292,bus_stop,Ватутина,56.8708817,60.520837
2293,bus_stop,Ватутина,56.8722249,60.5200745
2294,bus_stop,Вокзальная,56.8572164,60.59978
2295,bus_stop,ДК ВОС,56.8641639,60.5377928
2296,bus_stop,ДК ВОС,56.8645016,60.5368223
2297,bus_stop,ДМБ № 9,56.8934989,60.4847899
